EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure	IsOkay
20230405155053	22.22	35.5	6.22	15.49	1000.0	1	0	0	1
20230405155054	22.04	35.51	6.07	15.51	1000.0	1	0	0	1
20230405155055	21.99	35.55	6.04	15.46	1000.0	1	0	0	1
20230405155056	21.94	35.59	6.01	15.46	1000.0	1	0	0	1
20230405155057	21.91	35.66	6.02	15.49	1000.0	1	0	0	1
20230405155058	21.92	35.74	6.06	15.49	1000.0	1	0	0	1
20230405155100	21.91	35.8	6.07	15.46	1000.0	1	0	0	1
20230405155101	21.91	35.84	6.09	15.46	1000.0	1	0	0	1
20230405155102	21.91	35.8	6.07	15.49	1000.0	1	0	0	1
20230405155103	21.88	35.76	6.03	15.46	1000.0	1	0	0	1
20230405155104	21.88	35.9	6.09	15.46	1000.0	1	0	0	1
20230405155105	21.89	35.9	6.1	15.46	1000.0	1	0	0	1
20230405155106	21.92	35.83	6.09	15.49	1000.0	1	0	0	1
20230405155107	21.92	35.78	6.07	15.46	1000.0	1	0	0	1
20230405155108	22.01	35.73	6.13	15.46	1000.0	1	0	0	1
20230405155110	22.05	35.89	6.23	15.51	1000.0	1	0	0	1
20230405155111	22.05	36.0	6.28	15.49	1000.0	1	0	0	1
20230405155112	22.08	36.14	6.36	15.46	1000.0	1	0	0	1
20230405155113	22.14	36.29	6.47	15.49	1000.0	1	0	0	1
20230405155114	22.16	36.42	6.54	15.49	1000.0	1	0	0	1
20230405155115	22.29	36.53	6.7	15.51	1000.0	1	0	0	1
20230405155116	22.33	36.48	6.72	15.46	1000.0	1	0	0	1
20230405155117	22.36	36.35	6.69	15.51	1000.0	1	0	0	1
20230405155118	22.39	36.19	6.66	15.51	1000.0	1	0	0	1
20230405155119	22.42	36.01	6.61	15.49	1000.0	1	0	0	1
20230405155120	22.49	35.84	6.6	15.51	1000.0	1	0	0	1
20230405155122	22.53	35.74	6.6	15.49	1000.0	1	0	0	1
20230405155123	22.56	35.64	6.58	15.51	1000.0	1	0	0	1
20230405155124	22.62	35.52	6.59	15.49	1000.0	1	0	0	1
20230405155125	22.63	35.38	6.54	15.51	1000.0	1	0	0	1
20230405155126	22.67	35.13	6.47	15.51	1000.0	1	0	0	1
20230405155127	22.71	35.09	6.49	15.54	1000.0	1	0	0	1
20230405155128	22.7	35.07	6.47	15.54	1000.0	1	0	0	1
20230405155129	22.7	35.01	6.45	15.51	1000.0	1	0	0	1
20230405155130	22.74	35.03	6.49	15.51	1000.0	1	0	0	1
20230405155132	22.77	35.03	6.52	15.56	1000.0	1	0	0	1
20230405155133	22.77	35.09	6.54	15.54	1000.0	1	0	0	1
20230405155134	22.81	35.13	6.59	15.54	1000.0	1	0	0	1
20230405155135	22.86	35.18	6.66	15.54	1000.0	1	0	0	1
20230405155136	22.87	35.24	6.69	15.54	1000.0	1	0	0	1
20230405155137	22.87	35.28	6.71	15.54	1000.0	1	0	0	1
20230405155138	22.91	35.3	6.75	15.54	1000.0	1	0	0	1
20230405155139	22.93	35.35	6.79	15.54	1000.0	1	0	0	1
20230405155140	22.93	35.38	6.8	15.56	1000.0	1	0	0	1
20230405155141	22.95	35.37	6.82	15.56	1000.0	1	0	0	1
20230405155143	22.99	35.42	6.87	15.56	1000.0	1	0	0	1
20230405155144	22.98	35.43	6.87	15.56	1000.0	1	0	0	1
20230405155145	22.98	35.37	6.84	15.56	1000.0	1	0	0	1
20230405155146	22.99	35.52	6.91	15.56	1000.0	1	0	0	1
20230405155147	22.99	35.64	6.96	15.59	1000.0	1	0	0	1
20230405155148	23.02	35.7	7.01	15.59	1000.0	1	0	0	1
20230405155149	23.02	35.7	7.01	15.59	1000.0	1	0	0	1
20230405155150	23.04	35.62	7.0	15.59	1000.0	1	0	0	1
20230405155151	23.07	35.56	7.0	15.59	1000.0	1	0	0	1
20230405155153	23.07	35.5	6.98	15.59	1000.0	1	0	0	1
20230405155154	23.1	35.57	7.03	15.59	1000.0	1	0	0	1
20230405155155	23.11	35.7	7.09	15.62	1000.0	1	0	0	1
20230405155156	23.11	35.71	7.1	15.59	1000.0	1	0	0	1
20230405155157	23.1	35.79	7.12	15.64	1000.0	1	0	0	1
20230405155158	23.05	35.72	7.05	15.62	1000.0	1	0	0	1
20230405155159	23.07	35.65	7.04	15.64	1000.0	1	0	0	1
20230405155200	23.08	35.61	7.03	15.67	1000.0	1	0	0	1
20230405155201	23.04	35.51	6.95	15.62	1000.0	1	0	0	1
20230405155202	23.02	35.46	6.91	15.69	1000.0	1	0	0	1
20230405155204	23.02	35.41	6.89	15.67	1000.0	1	0	0	1
20230405155205	23.02	35.31	6.85	15.67	1000.0	1	0	0	1
20230405155206	23.02	35.29	6.84	15.67	1000.0	1	0	0	1
20230405155207	23.02	35.29	6.84	15.67	1000.0	1	0	0	1
20230405155208	22.99	35.28	6.81	15.64	1000.0	1	0	0	1
20230405155209	23.02	35.34	6.87	15.69	1000.0	1	0	0	1
20230405155210	23.04	35.34	6.88	15.64	1000.0	1	0	0	1
20230405155211	23.05	35.39	6.91	15.69	1000.0	1	0	0	1
20230405155212	23.07	35.47	6.96	15.67	1000.0	1	0	0	1
20230405155214	23.14	35.43	7.01	15.69	1000.0	1	0	0	1
20230405155215	23.11	35.37	6.96	15.67	1000.0	1	0	0	1
20230405155216	23.08	35.34	6.92	15.67	1000.0	1	0	0	1
20230405155217	23.02	35.17	6.8	15.69	1000.0	1	0	0	1
20230405155218	22.97	35.1	6.72	15.69	1000.0	1	0	0	1
20230405155219	22.93	35.09	6.68	15.69	1000.0	1	0	0	1
20230405155220	22.87	35.14	6.65	15.69	1000.0	1	0	0	1
20230405155221	22.83	35.12	6.61	15.69	1000.0	1	0	0	1
20230405155222	22.86	35.16	6.65	15.69	1000.0	1	0	0	1
20230405155223	22.86	35.32	6.72	15.72	1000.0	1	0	0	1
20230405155225	22.83	35.46	6.75	15.69	1000.0	1	0	0	1
20230405155226	22.83	35.5	6.76	15.69	1000.0	1	0	0	1
20230405155227	22.81	35.5	6.75	15.69	1000.0	1	0	0	1
20230405155228	22.74	35.46	6.67	15.69	1000.0	1	0	0	1
20230405155229	22.71	35.85	6.8	15.69	1000.0	1	0	0	1
20230405155230	22.62	36.24	6.88	15.69	1000.0	1	0	0	1
20230405155231	22.62	36.34	6.92	15.72	1000.0	1	0	0	1
20230405155232	21.77	36.38	6.18	15.72	1000.0	1	0	0	1
20230405155233	21.06	34.99	4.99	15.72	1000.0	1	0	0	1
20230405155235	20.29	34.33	4.04	15.72	1000.0	1	0	0	1
20230405155236	19.13	32.94	2.44	15.69	1000.0	1	0	0	1
20230405155237	17.68	27.21	-1.47	15.72	1000.0	1	0	0	1
20230405155238	17.38	24.52	-3.13	15.72	1000.0	1	0	0	1
20230405155239	17.16	22.09	-4.71	15.75	1000.0	1	0	0	1
20230405155240	17.02	19.91	-6.2	15.72	1000.0	1	0	0	1
20230405155241	16.96	17.98	-7.58	15.69	1000.0	1	0	0	1
20230405155242	16.87	16.26	-8.95	15.69	1000.0	1	0	0	1
20230405155243	16.8	14.9	-10.12	15.72	1000.0	1	0	0	1
20230405155245	16.79	13.57	-11.3	15.75	1000.0	1	0	0	1
20230405155246	16.76	12.4	-12.45	15.75	1000.0	1	0	0	1
20230405155247	16.68	10.5	-14.56	15.77	1000.0	1	0	0	1
20230405155248	16.67	9.61	-15.64	15.77	1000.0	1	0	0	1
20230405155249	16.64	8.85	-16.66	15.75	1000.0	1	0	0	1
20230405155250	16.59	8.15	-17.68	15.75	1000.0	1	0	0	1
20230405155251	16.57	7.49	-18.69	15.77	1000.0	1	0	0	1
20230405155252	16.54	6.94	-19.61	15.77	1000.0	1	0	0	1
20230405155253	16.52	6.43	-20.51	15.77	1000.0	1	0	0	1
20230405155254	16.45	6.0	-21.36	15.75	1000.0	1	0	0	1
20230405155256	16.44	5.64	-22.07	15.8	1000.0	1	0	0	1
20230405155257	16.4	5.28	-22.85	15.75	1000.0	1	0	0	1
20230405155258	16.37	4.6	-24.42	15.77	1000.0	1	0	0	1
20230405155259	16.32	4.37	-25.03	15.77	1000.0	1	0	0	1
20230405155300	16.3	4.14	-25.64	15.77	1000.0	1	0	0	1
20230405155301	16.28	3.99	-26.06	15.75	1000.0	1	0	0	1
20230405155302	16.24	3.66	-27.03	15.75	1000.0	1	0	0	1
20230405155303	16.23	3.49	-27.56	15.75	1000.0	1	0	0	1
20230405155304	16.21	3.32	-28.11	15.77	1000.0	1	0	0	1
20230405155305	16.21	3.17	-28.61	15.75	1000.0	1	0	0	1
20230405155307	16.17	3.02	-29.16	15.75	1000.0	1	0	0	1
20230405155308	16.13	2.77	-30.1	15.75	1000.0	1	0	0	1
20230405155309	16.09	2.64	-30.64	15.72	1000.0	1	0	0	1
20230405155310	16.07	2.55	-31.02	15.75	1000.0	1	0	0	1
20230405155311	16.07	2.49	-31.27	15.75	1000.0	1	0	0	1
20230405155312	16.04	2.36	-31.85	15.72	1000.0	1	0	0	1
20230405155313	16.04	2.26	-32.3	15.75	1000.0	1	0	0	1
20230405155314	16.02	2.2	-32.59	15.72	1000.0	1	0	0	1
20230405155315	16.02	2.2	-32.59	15.72	1000.0	1	0	0	1
20230405155317	15.97	2.11	-33.05	15.77	1000.0	1	0	0	1
20230405155318	15.96	1.97	-33.76	15.72	1000.0	1	0	0	1
20230405155319	15.94	1.96	-33.83	15.72	1000.0	1	0	0	1
20230405155320	15.93	1.88	-34.26	15.72	1000.0	1	0	0	1
20230405155321	15.94	1.79	-34.75	15.69	1000.0	1	0	0	1
20230405155322	15.93	1.77	-34.87	15.72	1000.0	1	0	0	1
20230405155323	15.92	1.79	-34.77	15.69	1000.0	1	0	0	1
20230405155324	15.93	1.71	-35.22	15.69	1000.0	1	0	0	1
20230405155325	15.9	1.73	-35.12	15.69	1000.0	1	0	0	1
20230405155327	15.88	1.69	-35.37	15.75	1000.0	1	0	0	1
20230405155328	15.88	1.65	-35.61	15.72	1000.0	1	0	0	1
20230405155329	15.88	1.59	-35.99	15.72	1000.0	1	0	0	1
20230405155330	15.88	1.56	-36.18	15.69	1000.0	1	0	0	1
